regime,arc,n_samples,n_bezier,method,time_s,metric_name,metric,failed
full_day,147->198,3222,20,bezier_nm,58.77322362700943,mse,0.09580986992842874,False
full_day,148->472,3222,20,bezier_pgd,0.004751620057504624,mse,0.000542507136281587,False
full_day,148->472,3222,20,bezier_ipopt,21.29259424301563,mse,9.91358172799505e-05,False
full_day,148->472,3222,20,bezier_nm,58.625583779998124,mse,0.15947691889083798,False
full_day,148->498,3222,20,bezier_pgd,0.005573005008045584,mse,0.00020141953860456954,False
full_day,148->498,3222,20,bezier_ipopt,17.12005831702845,mse,0.00011356166729261517,False
full_day,148->498,3222,20,bezier_nm,58.446885361976456,mse,0.08502192303574933,False
full_day,149->150,3222,20,bezier_pgd,0.005897248047403991,mse,0.001378861850658164,False
full_day,149->150,3222,20,bezier_ipopt,,mse,,True
full_day,149->150,3222,20,bezier_nm,58.6347844650154,mse,0.19751561243833285,False
full_day,149->215,3222,20,bezier_pgd,0.004664106003474444,mse,0.0005061211124918826,False
full_day,149->215,3222,20,bezier_ipopt,,mse,,True
full_day,149->215,3222,20,bezier_nm,60.89778474002378,mse,0.13481506353717312,False
