arc,n_samples,method,time_s,metric_name,metric,failed,regime,n_bezier
533->412,3252,gen_beta_mle,0.04639045899966732,nll,-12310.330316913347,False,daytime,15
533->412,3252,johnson_mle,0.040286467992700636,nll,-12320.221676221805,False,daytime,15
533->530,3252,bezier_mle,0.04410261899465695,nll,-14882.795421186673,False,daytime,15
533->530,3252,gen_beta_mle,0.06379646598361433,nll,-15831.271333666182,False,daytime,15
533->530,3252,johnson_mle,0.07330202899174765,nll,-56838.24692348388,False,daytime,15
533->532,1626,bezier_mle,0.04796125699067488,nll,-5265.9441597695395,False,daytime,15
533->532,1626,gen_beta_mle,0.045110282022506,nll,-5477.170420810233,False,daytime,15
533->532,1626,johnson_mle,0.02132145204814151,nll,-5534.815828935458,False,daytime,15
534->21,1626,bezier_mle,0.0572591979871504,nll,-6146.330628265919,False,daytime,15
534->21,1626,gen_beta_mle,0.04563188797328621,nll,-6490.571567464012,False,daytime,15
534->21,1626,johnson_mle,0.03148732898989692,nll,-6517.968295875187,False,daytime,15
534->477,1626,bezier_mle,0.05221784196328372,nll,-6326.6649321556015,False,daytime,15
534->477,1626,gen_beta_mle,0.04547291103517637,nll,-6485.506831846391,False,daytime,15
534->477,1626,johnson_mle,0.04391233099158853,nll,-6491.818492015138,False,daytime,15
534->531,3252,bezier_mle,0.063979315047618,nll,-13157.209857510737,False,daytime,15
534->531,3252,gen_beta_mle,0.06472476304043084,nll,-13433.070023325792,False,daytime,15
534->531,3252,johnson_mle,0.03579012700356543,nll,-13868.105988168558,False,daytime,15
534->537,3252,bezier_mle,0.06238205102272332,nll,-13404.496486574937,False,daytime,15
534->537,3252,gen_beta_mle,0.06464516604319215,nll,-13531.653877844588,False,daytime,15
534->537,3252,johnson_mle,0.03652829700149596,nll,-13833.990950605044,False,daytime,15
535->212,1626,bezier_mle,0.05404251901200041,nll,-5501.713670712072,False,daytime,15
535->212,1626,gen_beta_mle,0.0408809480140917,nll,-5598.349589857964,False,daytime,15
535->212,1626,johnson_mle,0.019100960984360427,nll,-6265.910942706426,False,daytime,15
535->441,1626,bezier_mle,0.05024028196930885,nll,-7790.697408926373,False,daytime,15
535->441,1626,gen_beta_mle,0.05198357597691938,nll,,True,daytime,15
535->441,1626,johnson_mle,0.04779844201402739,nll,-38013.91288719143,False,daytime,15
535->497,1626,bezier_mle,0.05467319302260876,nll,-5428.717746725375,False,daytime,15
535->497,1626,gen_beta_mle,0.045851430972106755,nll,-5641.9239651591415,False,daytime,15
535->497,1626,johnson_mle,0.06954509601928294,nll,-5656.081826448577,False,daytime,15
536->23,1626,bezier_mle,0.0584045359864831,nll,-6086.728025736295,False,daytime,15
536->23,1626,gen_beta_mle,0.045707807992585,nll,-6444.947502076477,False,daytime,15
536->23,1626,johnson_mle,0.01761239202460274,nll,-6503.393889521767,False,daytime,15
536->437,1626,bezier_mle,0.054169500013813376,nll,-6824.192825756278,False,daytime,15
536->437,1626,gen_beta_mle,0.025870350014884025,nll,-6840.5324702747275,False,daytime,15
536->437,1626,johnson_mle,0.035967335978057235,nll,-6854.350470761646,False,daytime,15
536->516,3252,bezier_mle,0.07508882699767128,nll,-15045.99833367207,False,daytime,15
536->516,3252,gen_beta_mle,0.06422553199809045,nll,-15782.362201483607,False,daytime,15
536->516,3252,johnson_mle,0.08046245598234236,nll,-55005.7218187879,False,daytime,15
536->537,3252,bezier_mle,0.06546163000166416,nll,-13024.83363262883,False,daytime,15
536->537,3252,gen_beta_mle,0.06434472603723407,nll,-13032.851865128694,False,daytime,15
536->537,3252,johnson_mle,0.031227304018102586,nll,-13370.506111835939,False,daytime,15
537->435,1626,bezier_mle,0.06574728002306074,nll,-6565.8341674604235,False,daytime,15
537->435,1626,gen_beta_mle,0.045517402002587914,nll,-6642.6759251577205,False,daytime,15
537->435,1626,johnson_mle,0.021560080989729613,nll,-6671.99931559627,False,daytime,15
537->525,1626,bezier_mle,0.05524606700055301,nll,-6410.482681187423,False,daytime,15
537->525,1626,gen_beta_mle,0.044316890998743474,nll,-7070.307778392224,False,daytime,15
537->525,1626,johnson_mle,0.019434845016803592,nll,-7246.663885224756,False,daytime,15
537->534,3252,bezier_mle,0.06558544700965285,nll,-13323.447630522769,False,daytime,15
537->534,3252,gen_beta_mle,0.06442796101327986,nll,-13468.940826772701,False,daytime,15
537->534,3252,johnson_mle,0.032317153993062675,nll,-13768.997467457459,False,daytime,15
537->536,3252,bezier_mle,0.0611678070272319,nll,-13646.605450609828,False,daytime,15
537->536,3252,gen_beta_mle,0.06467680196510628,nll,-14258.26641472502,False,daytime,15
537->536,3252,johnson_mle,0.04492021899204701,nll,-14387.739891714562,False,daytime,15
54->52,1626,bezier_mle,0.0028670409810729325,nll,-5586.7362250106125,False,daytime,15
54->52,1626,gen_beta_mle,0.022525631997268647,nll,-5611.351364919217,False,daytime,15
54->52,1626,johnson_mle,0.062224053021054715,nll,-5610.413094011701,False,daytime,15
54->55,1626,bezier_mle,0.0030292070005089045,nll,-5572.545837575422,False,daytime,15
54->55,1626,gen_beta_mle,0.031184744031634182,nll,-5590.712223427039,False,daytime,15
54->55,1626,johnson_mle,0.061708128021564335,nll,-5590.095436584283,False,daytime,15
55->50,1626,bezier_mle,0.004224843985866755,nll,-5611.809225260706,False,daytime,15
55->50,1626,gen_beta_mle,0.04516581300413236,nll,-5647.842357151785,False,daytime,15
55->50,1626,johnson_mle,0.06226918596075848,nll,-5650.819113249276,False,daytime,15
55->54,1626,bezier_mle,0.0032962440163828433,nll,-5622.004672408186,False,daytime,15
55->54,1626,gen_beta_mle,0.019119489996228367,nll,-5658.523275922992,False,daytime,15
55->54,1626,johnson_mle,0.06294854398583993,nll,-5658.107293165549,False,daytime,15
56->53,1626,bezier_mle,0.003370460995938629,nll,-5562.222688325823,False,daytime,15
56->53,1626,gen_beta_mle,0.03111648600315675,nll,-5584.253048699019,False,daytime,15
56->53,1626,johnson_mle,0.03249414503807202,nll,-5585.643725452737,False,daytime,15
56->57,1626,bezier_mle,0.004324526991695166,nll,-5550.591249478108,False,daytime,15
56->57,1626,gen_beta_mle,0.028449831996113062,nll,-5592.632049339878,False,daytime,15
56->57,1626,johnson_mle,0.060814115044195205,nll,-5591.785081223725,False,daytime,15
57->449,1626,bezier_mle,0.003757527971174568,nll,-5565.716775479451,False,daytime,15
57->449,1626,gen_beta_mle,0.0465181460021995,nll,-5610.010664464244,False,daytime,15
57->449,1626,johnson_mle,0.06613670999649912,nll,-5609.759097431299,False,daytime,15
57->56,1626,bezier_mle,0.003332338994368911,nll,-5615.8861014039,False,daytime,15
57->56,1626,gen_beta_mle,0.023877561034169048,nll,-5640.163468452161,False,daytime,15
57->56,1626,johnson_mle,0.04056932299863547,nll,-5644.4749038565315,False,daytime,15
58->59,1626,bezier_mle,0.002927499997895211,nll,-5670.500393780267,False,daytime,15
58->59,1626,gen_beta_mle,0.020022434007842094,nll,-5696.039915961988,False,daytime,15
58->59,1626,johnson_mle,0.06114293698919937,nll,-5694.983587673998,False,daytime,15
58->80,1626,bezier_mle,0.0027969939983449876,nll,-5599.759417339868,False,daytime,15
58->80,1626,gen_beta_mle,0.04572042898507789,nll,-5628.318412159552,False,daytime,15
58->80,1626,johnson_mle,0.04946839599870145,nll,-5628.50474127397,False,daytime,15
59->58,1626,bezier_mle,0.0037598329945467412,nll,-5612.333700113595,False,daytime,15
59->58,1626,gen_beta_mle,0.030275665980298072,nll,-5653.158337353686,False,daytime,15
59->58,1626,johnson_mle,0.0603328209836036,nll,-5654.933476873058,False,daytime,15
59->86,1626,bezier_mle,0.002941291022580117,nll,-5668.862919033732,False,daytime,15
59->86,1626,gen_beta_mle,0.017448385013267398,nll,-5683.657878901263,False,daytime,15
59->86,1626,johnson_mle,0.05909502401482314,nll,-5684.122067203547,False,daytime,15
6->515,1626,bezier_mle,0.07314059801865369,nll,-7797.9191969511085,False,daytime,15
6->515,1626,gen_beta_mle,0.04574885102920234,nll,-8137.809423080751,False,daytime,15
6->515,1626,johnson_mle,0.021562524023465812,nll,-8205.860829871057,False,daytime,15
6->518,1626,bezier_mle,0.078245545970276,nll,-6981.717788764021,False,daytime,15
6->518,1626,gen_beta_mle,0.047983387019485235,nll,-7172.599921623458,False,daytime,15
6->518,1626,johnson_mle,0.01873435004381463,nll,-7261.892623065519,False,daytime,15
60->2,1626,bezier_mle,0.005325918958988041,nll,-5662.2063016821885,False,daytime,15
60->2,1626,gen_beta_mle,0.04501896200235933,nll,-5713.858728762507,False,daytime,15
60->2,1626,johnson_mle,0.03513124299934134,nll,-5716.497282094242,False,daytime,15
60->450,1626,bezier_mle,0.003675453015603125,nll,-5710.272650658841,False,daytime,15
60->450,1626,gen_beta_mle,0.02128544298466295,nll,-5678.796236846132,False,daytime,15
60->450,1626,johnson_mle,0.06046106101712212,nll,-5749.9145785130595,False,daytime,15
61->45,1626,bezier_mle,0.0032989560277201235,nll,-5556.56426472276,False,daytime,15
61->45,1626,gen_beta_mle,0.04530850000446662,nll,-5592.556834878616,False,daytime,15
61->45,1626,johnson_mle,0.060880982025992125,nll,-5592.340440905846,False,daytime,15
61->75,1626,bezier_mle,0.003922578995116055,nll,-5606.540932502297,False,daytime,15
61->75,1626,gen_beta_mle,0.02975492604309693,nll,-5652.6918645830065,False,daytime,15
61->75,1626,johnson_mle,0.05964824598049745,nll,-5652.385215068177,False,daytime,15
62->63,1626,bezier_mle,0.0032282680040225387,nll,-5588.147472082861,False,daytime,15
62->63,1626,gen_beta_mle,0.024928185041062534,nll,-5627.0356163838405,False,daytime,15
62->63,1626,johnson_mle,0.060780169966164976,nll,-5625.552550372928,False,daytime,15
62->75,1626,bezier_mle,0.003076795022934675,nll,-5580.35675323032,False,daytime,15
62->75,1626,gen_beta_mle,0.045673444983549416,nll,-5606.7852794464725,False,daytime,15
62->75,1626,johnson_mle,0.060636815964244306,nll,-5606.265846523204,False,daytime,15
63->62,1626,bezier_mle,0.002885633031837642,nll,-5565.358671542344,False,daytime,15
63->62,1626,gen_beta_mle,0.027797060029115528,nll,-5593.599162330498,False,daytime,15
63->62,1626,johnson_mle,0.06163227604702115,nll,-5592.669642333123,False,daytime,15
63->64,1626,bezier_mle,0.00369786296505481,nll,-5617.707502222742,False,daytime,15
63->64,1626,gen_beta_mle,0.020646074961405247,nll,-5664.251326712259,False,daytime,15
63->64,1626,johnson_mle,0.06116715300595388,nll,-5664.085916061138,False,daytime,15
64->63,1626,bezier_mle,0.004067412985023111,nll,-5646.139757716654,False,daytime,15
64->63,1626,gen_beta_mle,0.04048225999576971,nll,-5671.879105889491,False,daytime,15
64->63,1626,johnson_mle,0.06099495303351432,nll,-5679.9787904915265,False,daytime,15
64->65,1626,bezier_mle,0.004292146011721343,nll,-5636.753659317932,False,daytime,15
64->65,1626,gen_beta_mle,0.021668711968231946,nll,-5633.641413440054,False,daytime,15
64->65,1626,johnson_mle,0.06274924200261012,nll,-5692.028524566086,False,daytime,15
65->130,1626,bezier_mle,0.004986694955732673,nll,-7338.000039251339,False,daytime,15
65->130,1626,gen_beta_mle,0.04492689104517922,nll,-7266.476079717948,False,daytime,15
65->130,1626,johnson_mle,0.02293750102398917,nll,-7335.611449071039,False,daytime,15
65->64,1626,bezier_mle,0.0035526980063878,nll,-5669.494444741872,False,daytime,15
65->64,1626,gen_beta_mle,0.042329075979068875,nll,-5703.657745226186,False,daytime,15
65->64,1626,johnson_mle,0.028672078042291105,nll,-5708.55601556665,False,daytime,15
66->450,1626,bezier_mle,0.004115618008654565,nll,-5979.745665646691,False,daytime,15
66->450,1626,gen_beta_mle,0.04493906599236652,nll,-6002.935998206939,False,daytime,15
66->450,1626,johnson_mle,0.052539621014148,nll,-6021.694384199212,False,daytime,15
66->67,1626,bezier_mle,0.0039927500183694065,nll,-5936.047423111245,False,daytime,15
66->67,1626,gen_beta_mle,0.045521550986450166,nll,-5957.652411538627,False,daytime,15
66->67,1626,johnson_mle,0.05068912904243916,nll,-5980.80144743573,False,daytime,15
67->66,1626,bezier_mle,0.0030192889971658587,nll,-5949.081823680428,False,daytime,15
67->66,1626,gen_beta_mle,0.04520759102888405,nll,-5959.866479427597,False,daytime,15
67->66,1626,johnson_mle,0.05991072702454403,nll,-5977.778464580045,False,daytime,15
67->68,1626,bezier_mle,0.0036756600020453334,nll,-5698.770999595292,False,daytime,15
67->68,1626,gen_beta_mle,0.035242331970948726,nll,-5727.417988842846,False,daytime,15
67->68,1626,johnson_mle,0.03227440302725881,nll,-5737.406502316588,False,daytime,15
68->67,1626,bezier_mle,0.0038849920383654535,nll,-5687.570091940696,False,daytime,15
68->67,1626,gen_beta_mle,0.02108640398364514,nll,-5730.252537085062,False,daytime,15
68->67,1626,johnson_mle,0.05994203902082518,nll,-5729.499475604113,False,daytime,15
68->69,1626,bezier_mle,0.0034380939905531704,nll,-5598.168411228209,False,daytime,15
68->69,1626,gen_beta_mle,0.024161353998351842,nll,-5629.723869307079,False,daytime,15
68->69,1626,johnson_mle,0.04364063299726695,nll,-5633.89917123849,False,daytime,15
69->68,1626,bezier_mle,0.00342814699979499,nll,-5578.616463855072,False,daytime,15
69->68,1626,gen_beta_mle,0.020381836977321655,nll,-5618.827230735909,False,daytime,15
69->68,1626,johnson_mle,0.061427637992892414,nll,-5619.0169445619695,False,daytime,15
69->70,1626,bezier_mle,0.0035401509958319366,nll,-5967.586930007246,False,daytime,15
69->70,1626,gen_beta_mle,0.044745364983100444,nll,-5980.33337747735,False,daytime,15
69->70,1626,johnson_mle,0.025504527031444013,nll,-6001.399828295923,False,daytime,15
7->107,1626,bezier_mle,0.07283913303399459,nll,-6570.325510602113,False,daytime,15
7->107,1626,gen_beta_mle,0.04535731201758608,nll,-6857.272134928882,False,daytime,15
7->107,1626,johnson_mle,0.02506129996618256,nll,-7028.15423473547,False,daytime,15
7->108,1626,bezier_mle,0.0044897510088048875,nll,-6815.357398849555,False,daytime,15
7->108,1626,gen_beta_mle,0.04779181396588683,nll,-6733.430934031581,False,daytime,15
7->108,1626,johnson_mle,0.06035416800295934,nll,-6849.34730698448,False,daytime,15
7->225,1626,bezier_mle,0.00412545504514128,nll,-4153.211815824198,False,daytime,15
7->225,1626,gen_beta_mle,0.04621896502794698,nll,-3807.91907649431,False,daytime,15
7->225,1626,johnson_mle,0.02532465197145939,nll,-4052.571015861096,False,daytime,15
70->69,1626,bezier_mle,0.004426851985044777,nll,-5955.961319975663,False,daytime,15
70->69,1626,gen_beta_mle,0.04736730095464736,nll,-5983.085202479391,False,daytime,15
70->69,1626,johnson_mle,0.06130250298883766,nll,-5993.777767893923,False,daytime,15
70->71,1626,bezier_mle,0.004203365999273956,nll,-6320.1702978993,False,daytime,15
70->71,1626,gen_beta_mle,0.045482943998649716,nll,-6330.692946187757,False,daytime,15
70->71,1626,johnson_mle,0.06039441400207579,nll,-6368.040562507065,False,daytime,15
71->70,1626,bezier_mle,0.004230869992170483,nll,-6307.629939613051,False,daytime,15
71->70,1626,gen_beta_mle,0.04511068802094087,nll,-6322.995460881675,False,daytime,15
71->70,1626,johnson_mle,0.05942236300325021,nll,-6356.552511290735,False,daytime,15
71->72,1626,bezier_mle,0.003491331997793168,nll,-5608.9936489544725,False,daytime,15
71->72,1626,gen_beta_mle,0.014943777990993112,nll,-5643.069794632859,False,daytime,15
71->72,1626,johnson_mle,0.06233566801529378,nll,-5642.669632555837,False,daytime,15
72->202,1626,bezier_mle,0.002803614013828337,nll,-5665.141394016089,False,daytime,15
72->202,1626,gen_beta_mle,0.04616051202174276,nll,-5692.344392157993,False,daytime,15
72->202,1626,johnson_mle,0.06086893699830398,nll,-5692.541390211207,False,daytime,15
72->71,1626,bezier_mle,0.0032821299973875284,nll,-5603.426728032798,False,daytime,15
72->71,1626,gen_beta_mle,0.04526314896065742,nll,-5638.1049001368865,False,daytime,15
72->71,1626,johnson_mle,0.06596527301007882,nll,-5638.0126172626315,False,daytime,15
73->74,1626,bezier_mle,0.003827040025498718,nll,-5662.743799831307,False,daytime,15
73->74,1626,gen_beta_mle,0.03771136503200978,nll,-5668.135966930626,False,daytime,15
73->74,1626,johnson_mle,0.025165082013700157,nll,-5707.325297876904,False,daytime,15
73->80,1626,bezier_mle,0.0040930440300144255,nll,-5630.667792650785,False,daytime,15
73->80,1626,gen_beta_mle,0.02003957098349929,nll,-5664.691848742606,False,daytime,15
73->80,1626,johnson_mle,0.06156752200331539,nll,-5674.732370795904,False,daytime,15
74->143,1626,bezier_mle,0.08392344298772514,nll,-4897.567489183446,False,daytime,15
74->143,1626,gen_beta_mle,0.045155319035984576,nll,-4986.201856574547,False,daytime,15
74->143,1626,johnson_mle,0.02227984700584784,nll,-5034.2965912158525,False,daytime,15
74->73,1626,bezier_mle,0.006066664005629718,nll,-5708.210874666649,False,daytime,15
74->73,1626,gen_beta_mle,0.042840044014155865,nll,-5760.324928735752,False,daytime,15
74->73,1626,johnson_mle,0.030565662018489093,nll,-5778.703682458008,False,daytime,15
75->46,1626,bezier_mle,0.003953605017159134,nll,-5607.290553055384,False,daytime,15
75->46,1626,gen_beta_mle,0.04475459299283102,nll,-5646.489196025808,False,daytime,15
75->46,1626,johnson_mle,0.043402076000347733,nll,-5647.453270388922,False,daytime,15
75->61,1626,bezier_mle,0.00396780000301078,nll,-5598.441302096845,False,daytime,15
75->61,1626,gen_beta_mle,0.02130532998126,nll,-5653.1707440346545,False,daytime,15
75->61,1626,johnson_mle,0.037772440002299845,nll,-5653.841362214196,False,daytime,15
75->62,1626,bezier_mle,0.0031444180058315396,nll,-5547.189057445496,False,daytime,15
75->62,1626,gen_beta_mle,0.03907894802978262,nll,-5575.393744037778,False,daytime,15
75->62,1626,johnson_mle,0.05940772296162322,nll,-5574.961261441325,False,daytime,15
76->14,1626,bezier_mle,0.0039533700328320265,nll,-6390.28875503657,False,daytime,15
76->14,1626,gen_beta_mle,0.046041354013141245,nll,-6357.477150869572,False,daytime,15
76->14,1626,johnson_mle,0.06014033802784979,nll,-6422.588833091779,False,daytime,15
76->276,1626,bezier_mle,0.08072202501352876,nll,-7870.907601916818,False,daytime,15
76->276,1626,gen_beta_mle,0.04522886796621606,nll,-7969.285960570834,False,daytime,15
76->276,1626,johnson_mle,0.023969837988261133,nll,-8119.744089047623,False,daytime,15
76->428,1626,bezier_mle,0.03742864402011037,nll,-7998.637847673932,False,daytime,15
76->428,1626,gen_beta_mle,0.046526208985596895,nll,-8184.144119268851,False,daytime,15
76->428,1626,johnson_mle,0.05443288100650534,nll,-19048.572618759965,False,daytime,15
77->430,1626,bezier_mle,0.00464624899905175,nll,-5820.306769017109,False,daytime,15
77->430,1626,gen_beta_mle,0.04406567296246067,nll,-5842.982047404048,False,daytime,15
77->430,1626,johnson_mle,0.030008708010427654,nll,-5856.774921260332,False,daytime,15
77->478,1626,bezier_mle,0.0023329349933192134,nll,-6434.8751712801595,False,daytime,15
77->478,1626,gen_beta_mle,0.029551058018114418,nll,-6725.593091347628,False,daytime,15
77->478,1626,johnson_mle,0.060929419996682554,nll,-6379.644290988877,False,daytime,15
78->109,1626,bezier_mle,0.0034498139866627753,nll,-5560.269139762907,False,daytime,15
78->109,1626,gen_beta_mle,0.034908774017822,nll,-5597.353869650454,False,daytime,15
78->109,1626,johnson_mle,0.04005016200244427,nll,-5597.458201749549,False,daytime,15
78->79,1626,bezier_mle,0.004346538975369185,nll,-5652.828647646498,False,daytime,15
78->79,1626,gen_beta_mle,0.0381284540053457,nll,-5680.736260828963,False,daytime,15
78->79,1626,johnson_mle,0.023144333041273057,nll,-5696.606218779899,False,daytime,15
79->110,1626,bezier_mle,0.0028386859921738505,nll,-5676.5978098543965,False,daytime,15
79->110,1626,gen_beta_mle,0.03576022997731343,nll,-5703.430144175019,False,daytime,15
79->110,1626,johnson_mle,0.060838919947855175,nll,-5701.949981069144,False,daytime,15
79->78,1626,bezier_mle,0.003357309033162892,nll,-5663.916162791057,False,daytime,15
79->78,1626,gen_beta_mle,0.038252214959356934,nll,-5700.999582930239,False,daytime,15
79->78,1626,johnson_mle,0.06047964299796149,nll,-5702.479153779319,False,daytime,15
8->96,1626,bezier_mle,0.04040472803171724,nll,-8773.313862149971,False,daytime,15
8->96,1626,gen_beta_mle,0.04803451301995665,nll,-31376.723507006896,False,daytime,15
8->96,1626,johnson_mle,0.0483461280236952,nll,-51043.07474573321,False,daytime,15
80->202,1626,bezier_mle,0.002672970003914088,nll,-5580.737624913902,False,daytime,15
80->202,1626,gen_beta_mle,0.020746931026224047,nll,-5604.6816567638925,False,daytime,15
80->202,1626,johnson_mle,0.06119399698218331,nll,-5603.101823918145,False,daytime,15
80->58,1626,bezier_mle,0.0033584170159883797,nll,-5567.909277226523,False,daytime,15
80->58,1626,gen_beta_mle,0.023082948988303542,nll,-5602.5465245638825,False,daytime,15
80->58,1626,johnson_mle,0.041442351997829974,nll,-5604.836629876469,False,daytime,15
80->73,1626,bezier_mle,0.0052487109787762165,nll,-5545.684658376533,False,daytime,15
80->73,1626,gen_beta_mle,0.04449089604895562,nll,-5607.008608817751,False,daytime,15
80->73,1626,johnson_mle,0.0308214679826051,nll,-5612.806850085556,False,daytime,15
81->453,1626,bezier_mle,0.0037503960193134844,nll,-5668.6878513410265,False,daytime,15
81->453,1626,gen_beta_mle,0.02463276096386835,nll,-5642.286057545414,False,daytime,15
81->453,1626,johnson_mle,0.029153950978070498,nll,-5714.714736666558,False,daytime,15
81->82,1626,bezier_mle,0.06124642101349309,nll,-5876.534750581644,False,daytime,15
81->82,1626,gen_beta_mle,0.046033082995563745,nll,-5982.725831344307,False,daytime,15
81->82,1626,johnson_mle,0.05311054503545165,nll,-11863.429334744882,False,daytime,15
82->81,1626,bezier_mle,0.0031969579868018627,nll,-5691.988003476808,False,daytime,15
82->81,1626,gen_beta_mle,0.03347401996143162,nll,-5708.188180070639,False,daytime,15
82->81,1626,johnson_mle,0.0611202209838666,nll,-5715.156642632773,False,daytime,15
82->83,1626,bezier_mle,0.0034146959660574794,nll,-5637.31810753064,False,daytime,15
82->83,1626,gen_beta_mle,0.024106751021463424,nll,-5674.189184199756,False,daytime,15
82->83,1626,johnson_mle,0.060436359024606645,nll,-5673.412512271398,False,daytime,15
83->82,1626,bezier_mle,0.00442108599236235,nll,-5663.322216178658,False,daytime,15
83->82,1626,gen_beta_mle,0.04022830899339169,nll,-5703.07778067531,False,daytime,15
83->82,1626,johnson_mle,0.06049550598254427,nll,-5715.663404859751,False,daytime,15
83->85,1626,bezier_mle,0.050755581993144006,nll,-5792.794830520346,False,daytime,15
83->85,1626,gen_beta_mle,0.047107204038184136,nll,-5748.814158550203,False,daytime,15
83->85,1626,johnson_mle,0.026647513965144753,nll,-5991.326890209515,False,daytime,15
84->510,1626,bezier_mle,0.06550565198995173,nll,-7288.146367812766,False,daytime,15
84->510,1626,gen_beta_mle,0.04518766998080537,nll,-7356.658249865375,False,daytime,15
84->510,1626,johnson_mle,0.059831585036590695,nll,-7352.824245990489,False,daytime,15
84->85,1626,bezier_mle,0.0030779129592701793,nll,-5922.040031496976,False,daytime,15
84->85,1626,gen_beta_mle,0.045435543986968696,nll,-5939.386626135264,False,daytime,15
84->85,1626,johnson_mle,0.06385266303550452,nll,-5953.039272398382,False,daytime,15
85->83,1626,bezier_mle,0.00341504201060161,nll,-6251.6777983525535,False,daytime,15
85->83,1626,gen_beta_mle,0.044849779980722815,nll,-6221.170228200071,False,daytime,15
85->83,1626,johnson_mle,0.035336625995114446,nll,-6229.230183025497,False,daytime,15
85->84,1626,bezier_mle,0.06292416801443323,nll,-6656.3118561125775,False,daytime,15
85->84,1626,gen_beta_mle,0.04550084099173546,nll,-7036.664354349146,False,daytime,15
85->84,1626,johnson_mle,0.022611371998209506,nll,-7432.405452202027,False,daytime,15
86->142,1626,bezier_mle,0.0030368120060302317,nll,-6884.417871132779,False,daytime,15
86->142,1626,gen_beta_mle,0.044548235018737614,nll,-6786.876547254835,False,daytime,15
86->142,1626,johnson_mle,0.059823047020472586,nll,-6791.402514318171,False,daytime,15
86->59,1626,bezier_mle,0.053742049960419536,nll,-5649.938467999387,False,daytime,15
86->59,1626,gen_beta_mle,0.04685253504430875,nll,-6083.693338964173,False,daytime,15
86->59,1626,johnson_mle,0.05297125404467806,nll,-28299.604916976266,False,daytime,15
87->88,1626,bezier_mle,0.0031327680335380137,nll,-6266.258599218163,False,daytime,15
87->88,1626,gen_beta_mle,0.02827710099518299,nll,-6223.288414528737,False,daytime,15
87->88,1626,johnson_mle,0.06008234602632001,nll,-6302.214394454726,False,daytime,15
87->97,1626,bezier_mle,0.0033701490028761327,nll,-5709.307279662179,False,daytime,15
87->97,1626,gen_beta_mle,0.020170852018054575,nll,-5736.888572075808,False,daytime,15
87->97,1626,johnson_mle,0.06041124899638817,nll,-5735.5943759804095,False,daytime,15
88->16,1626,bezier_mle,0.0043744739959947765,nll,-6296.450528714543,False,daytime,15
88->16,1626,gen_beta_mle,0.045775021018926054,nll,-6292.104124452491,False,daytime,15
88->16,1626,johnson_mle,0.05341058596968651,nll,-6341.84802145695,False,daytime,15
88->87,1626,bezier_mle,0.0039125350303947926,nll,-6219.09935880296,False,daytime,15
88->87,1626,gen_beta_mle,0.04611702403053641,nll,-6215.617993987887,False,daytime,15
88->87,1626,johnson_mle,0.03897859499556944,nll,-6262.258554427997,False,daytime,15
89->297,1626,bezier_mle,0.0033212450216524303,nll,-5682.492465011877,False,daytime,15
89->297,1626,gen_beta_mle,0.02512301498791203,nll,-5720.591388017399,False,daytime,15
89->297,1626,johnson_mle,0.0633070909534581,nll,-5720.72972132744,False,daytime,15
89->90,1626,bezier_mle,0.0037144439993426204,nll,-5631.401858798481,False,daytime,15
89->90,1626,gen_beta_mle,0.022159771993756294,nll,-5665.087641079508,False,daytime,15
89->90,1626,johnson_mle,0.06100923498161137,nll,-5666.179554925737,False,daytime,15
9->499,1626,bezier_mle,0.062467407959047705,nll,-5538.106282048822,False,daytime,15
9->499,1626,gen_beta_mle,0.04484756401507184,nll,-5686.178853737501,False,daytime,15
9->499,1626,johnson_mle,0.06275133602321148,nll,-5686.602451686733,False,daytime,15
90->216,1626,bezier_mle,0.003312653978355229,nll,-7057.620999975661,False,daytime,15
90->216,1626,gen_beta_mle,0.04348127596313134,nll,-7006.327627596664,False,daytime,15
90->216,1626,johnson_mle,0.06099235900910571,nll,-7093.889634959051,False,daytime,15
90->89,1626,bezier_mle,0.004243967006914318,nll,-5627.999456742766,False,daytime,15
90->89,1626,gen_beta_mle,0.029134810029063374,nll,-5666.053515684987,False,daytime,15
90->89,1626,johnson_mle,0.051222930022049695,nll,-5677.690950489841,False,daytime,15
91->408,1626,bezier_mle,0.04364032601006329,nll,-6756.6447606406555,False,daytime,15
91->408,1626,gen_beta_mle,0.04227573797106743,nll,-18249.37608170104,False,daytime,15
91->408,1626,johnson_mle,0.05795926402788609,nll,-11781.947665356009,False,daytime,15
91->92,1626,bezier_mle,0.003712442994583398,nll,-5621.577059399633,False,daytime,15
91->92,1626,gen_beta_mle,0.045227103983052075,nll,-5653.228681406006,False,daytime,15
91->92,1626,johnson_mle,0.06381482200231403,nll,-5653.879391508372,False,daytime,15
92->259,1626,bezier_mle,0.05303654499584809,nll,-9282.461541055973,False,daytime,15
92->259,1626,gen_beta_mle,0.0460235079517588,nll,-9138.694056953758,False,daytime,15
92->259,1626,johnson_mle,0.057605638983659446,nll,-26428.167957686812,False,daytime,15
92->91,1626,bezier_mle,0.04349502897821367,nll,-5993.740019366589,False,daytime,15
92->91,1626,gen_beta_mle,0.04543243098305538,nll,-6908.700928295563,False,daytime,15
92->91,1626,johnson_mle,0.05134411796461791,nll,-17372.67169318207,False,daytime,15
93->425,1626,bezier_mle,0.0032927069696597755,nll,-5735.219439188651,False,daytime,15
